key,PR,paperYear
11383,0.097439807,2014
11385,0.10077601,2014
11386,0.043924137,2014
11387,0.051610223,2014
11388,0.069552575,2014
11389,0.04035812,2014
11390,0.039102959,2014
11391,0.03844346,2014
11392,0.056497697,2014
11393,0.045123335,2014
11394,0.044310396,2014
11395,0.050098987,2014
11396,0.040091126,2014
11397,0.115900524,2014
11398,0.10037192,2014
11399,0.046610796,2014
11400,0.04035812,2014
11401,0.04819644,2014
11402,0.043092429,2014
11403,0.04035812,2014
11404,0.225365133,2014
11405,0.045849113,2014
11406,0.058132395,2014
11407,0.045189085,2014
11408,0.079217665,2014
11409,0.046614686,2014
11410,0.039859825,2014
11411,0.041146841,2014
11412,0.03814784,2014
11413,0.038880555,2014
11414,0.038271682,2014
11415,0.061860348,2014
11416,0.053621471,2014
11418,0.050740334,2014
11419,0.049680857,2014
11420,0.083665276,2014
11421,0.044265471,2014
11422,0.048477213,2014
11423,0.0521302,2014
11424,0.0407385,2014
11425,0.099159908,2014
11426,0.061872561,2014
11427,0.04035812,2014
11428,0.052106269,2014
11429,0.038274447,2014
11431,0.049212926,2014
11432,0.04035812,2014
11433,0.683296166,2014
11434,0.03831426,2014
11435,0.051184578,2014
11436,0.044850265,2014
11437,0.04184838,2014
11438,0.039278688,2014
11439,0.04253851,2014
11440,0.04078962,2014
11441,0.04035812,2014
11442,0.039045622,2014
11443,1.500587052,2014
11444,0.063196327,2014
11445,0.04093838,2014
11446,0.044555771,2014
11447,0.041140555,2014
11448,0.058518237,2014
11449,0.060113592,2014
11450,0.045748245,2014
11451,0.042369699,2014
11452,0.063018456,2014
11453,0.05282762,2014
11454,0.040179121,2014
11455,0.038074374,2014
11456,0.046736514,2014
11457,0.137666652,2014
11458,0.042201434,2014
11459,0.038900277,2014
11460,0.068005195,2014
11461,0.038378358,2014
11462,0.039774374,2014
11463,0.04035812,2014
11464,0.048575879,2014
11465,0.038312545,2014
11466,0.038316994,2014
11467,0.096592696,2014
11468,0.04035812,2014
11469,0.048945418,2014
11470,0.05145977,2014
11471,0.107327958,2014
11472,0.048398634,2014
11473,0.065504343,2014
11474,0.04035812,2014
11475,0.086977808,2014
11476,0.044325852,2014
11477,0.057568994,2014
11478,0.104717693,2014
11479,0.038074374,2014
11480,0.04035812,2014
11481,0.039021544,2014
11483,0.043172489,2014
11484,0.042603436,2014
11485,0.052593474,2014
11486,0.03912803,2014
11487,0.038074374,2014
11488,0.038074374,2014
11489,0.055850196,2014
11490,0.04035812,2014
11491,0.04035812,2014
11492,0.04035812,2014
11493,0.044441179,2014
11500,0.04035812,2014
11501,0.04035812,2014
11503,0.038074374,2015
11504,0.040861752,2015
11505,0.054531351,2015
11506,0.038532471,2015
11507,0.063287611,2015
11508,0.043717346,2015
11509,0.046099577,2015
11510,0.040289846,2015
11511,0.05948211,2015
11512,0.038168957,2015
11513,0.061893013,2015
11514,0.052231195,2015
11515,0.038409247,2015
11516,0.068210747,2015
11517,0.040492438,2015
11518,0.038074374,2015
11519,0.040289846,2015
11520,0.038074374,2015
11521,0.041892537,2015
11522,0.040289846,2015
11523,0.045076722,2015
11524,0.039057983,2015
11525,0.038685667,2015
11526,0.040289846,2015
11527,0.038489276,2015
11528,0.072255886,2015
11529,0.104785109,2015
11530,0.048480627,2015
11531,0.06967365,2015
11533,0.138132047,2015
11534,0.062867686,2015
11535,3.111960862,2015
11536,0.0392295,2015
11537,0.04776695,2015
11538,0.300737657,2015
11539,0.038465264,2015
11540,0.040940721,2015
11541,0.040418208,2015
11542,0.038978888,2015
11543,0.038897719,2015
11544,0.066460283,2015
11545,0.046571416,2015
11546,0.040335,2015
11547,0.049566127,2015
11548,0.111308246,2015
11549,0.042049502,2015
11550,0.048641829,2015
11551,0.04125998,2015
11552,0.038074374,2015
11553,0.082747616,2015
11554,0.044280052,2015
11555,0.060828647,2015
11557,0.048283882,2015
11558,0.038175715,2015
11559,0.062283253,2015
11560,0.045288591,2015
11561,0.07762318,2015
11562,0.038074374,2015
11563,0.039586073,2015
11564,0.043099626,2015
11565,0.090975415,2015
11566,0.038074374,2015
11567,0.061861106,2015
11568,0.038074374,2015
11569,0.038074374,2015
11570,0.060608281,2015
11571,0.045829518,2015
11572,0.057471719,2015
11573,0.052868278,2015
11574,0.038411199,2015
11575,0.056440028,2015
11576,0.336857114,2015
11577,0.073551795,2015
11578,0.057277518,2015
11579,0.061919873,2015
11580,0.03827499,2015
11581,0.040711197,2015
11582,0.041517073,2015
11583,0.038074374,2015
11584,0.040967106,2015
11585,0.047652875,2015
11586,0.050079517,2015
11587,0.038967057,2015
11588,0.038366318,2015
11589,0.066213722,2015
11590,0.040002146,2015
11591,0.039598493,2015
11592,0.039949903,2015
11593,0.058878627,2015
11594,0.065949459,2015
11595,0.040913572,2015
11596,0.067045866,2015
11597,0.08949281,2015
11598,0.040931078,2015
11599,0.040108937,2015
11600,0.038074374,2015
11601,0.040289846,2015
11602,0.672530378,2015
11603,0.046619084,2015
11604,0.040403137,2015
11605,0.038774815,2015
11606,0.043085174,2015
11607,0.040289846,2015
11608,0.038503211,2015
11609,0.07189389,2015
11610,0.043991278,2015
11611,0.043737983,2015
11612,0.038243321,2015
11613,0.038844606,2015
11614,0.043847015,2015
11615,0.038074374,2015
11616,0.050508999,2015
11617,0.040289846,2015
11618,0.076608436,2015
11619,0.045416772,2015
11620,0.042712083,2015
11621,0.040289846,2015
11622,0.063448316,2015
11623,0.041451414,2015
11624,0.045710205,2015
11625,0.049476553,2015
11626,0.038074374,2015
11627,0.038074374,2015
11628,0.040877644,2015
11629,0.040289846,2015
11630,0.068511595,2015
11631,0.038757461,2015
11632,0.055068767,2015
11633,0.058561183,2015
11634,0.071038004,2015
11635,0.07033195,2015
11636,0.054516902,2015
11637,0.060655827,2015
11638,0.196445395,2015
11639,0.043551995,2015
11640,0.038186993,2015
11641,1.208548264,2015
11642,0.03834656,2015
11643,0.046422298,2015
11644,0.043045541,2015
11645,0.04921353,2015
11646,0.07211486,2015
11647,0.042542615,2015
11648,0.106619845,2015
11649,0.041913379,2015
11650,0.038529552,2015
11651,0.056951574,2015
11652,0.064477607,2015
11653,0.053413454,2015
11654,0.051429426,2015
11655,0.040289846,2015
11656,0.087411846,2015
11657,0.040232263,2015
11658,0.047026309,2015
11659,0.044070137,2015
11660,0.038128652,2015
11661,0.038196842,2015
11662,0.0404638,2015
11663,0.061332226,2015
11664,0.040302919,2015
11665,0.046159078,2015
11666,0.137434079,2015
11667,0.059346245,2015
11668,0.048171963,2015
11669,0.048403626,2015
11670,0.068651575,2015
11671,0.040993266,2015
11672,0.043062254,2015
11673,0.105517187,2015
11674,0.040139727,2015
11675,0.126389073,2015
11676,0.0816291,2015
11677,0.039154296,2015
11678,0.04626427,2015
11679,0.072050219,2015
11680,0.03812984,2015
11681,0.041407493,2015
11682,0.038074374,2015
11683,0.038074374,2015
11684,0.046310535,2015
11685,0.49294482,2015
11686,0.039784557,2015
11687,0.043040461,2015
11688,0.050434545,2015
11689,0.042785787,2015
11690,0.038827482,2015
11691,0.056256576,2015
11693,0.599707177,2015
11694,0.069773578,2015
11695,0.048390237,2015
11696,0.085727105,2015
11697,0.040289846,2015
11698,0.040289846,2015
11699,0.038148434,2015
11700,0.077710471,2015
11701,0.047833184,2015
11702,0.038621499,2015
11703,0.038074374,2015
11704,0.039232536,2015
11705,0.187192972,2015
11706,0.03857023,2015
11707,0.048299415,2015
11708,0.040397448,2015
11709,0.178200133,2015
11710,0.050944431,2015
11711,0.046498911,2015
11712,0.045782408,2015
11713,0.044232068,2015
11714,0.038980481,2015
11715,0.038073811,2015
11716,0.052923218,2015
11717,0.053880689,2015
11718,0.077002963,2015
11719,0.048973681,2015
11720,0.038516328,2015
11721,0.044402016,2015
11722,0.041194767,2015
11723,0.072423156,2015
11724,0.039460891,2015
11725,0.346481613,2015
11726,0.039665013,2015
11727,0.046949835,2015
11728,0.040289846,2015
11729,0.044153949,2015
11730,0.105496047,2015
11731,0.072387599,2015
11732,0.054224405,2015
11733,0.038074374,2015
11734,0.038092685,2015
11735,0.376483902,2015
11736,0.040289846,2015
11737,0.079737123,2015
11738,0.045408494,2015
11739,0.046939091,2015
11740,0.106061621,2015
11741,0.047951382,2015
11742,0.038153343,2015
11743,0.054739006,2015
11744,0.044172194,2015
11745,0.409223055,2015
11746,0.121761966,2015
11747,0.050317025,2015
11748,0.048785585,2015
11749,0.038326912,2015
11750,0.038074374,2015
11751,0.049124051,2015
11752,0.100146413,2015
11753,0.038074374,2015
11754,0.040289846,2015
11755,0.082450439,2015
11757,0.18959177,2015
11758,0.134673203,2015
11759,0.042226915,2015
11760,0.221634569,2015
11761,0.084617876,2015
11762,0.067460509,2015
11763,0.047696121,2015
11764,0.040289846,2015
11765,0.040289846,2015
11766,0.048068095,2015
11767,0.039612999,2015
11768,0.042190871,2015
11769,0.069977755,2015
11771,0.038074374,2015
11772,0.153371087,2015
11773,0.06327284,2015
11774,0.049038846,2015
11775,0.04280403,2015
11776,0.038074374,2015
11777,0.218067087,2015
11778,0.039485765,2015
11779,0.039589043,2015
11780,0.040130783,2015
11781,0.045735228,2015
11782,0.045254842,2015
11783,0.063139655,2015
11784,0.038074374,2015
11785,0.073127497,2015
11786,0.046374265,2015
11787,0.04539461,2015
11788,0.042592685,2015
11789,0.045018496,2015
11790,0.053184029,2015
11791,0.051071996,2015
11792,0.047692369,2015
11793,0.049814998,2015
11794,0.04592946,2015
11795,0.066137771,2015
11796,0.039001871,2015
11797,0.044081378,2015
11798,0.385985053,2015
11799,0.038165766,2015
11800,0.062475422,2015
11801,0.041197524,2015
11802,0.058911833,2015
11803,0.053579426,2015
11804,0.038674772,2015
11805,0.040618025,2015
11806,0.04662457,2015
11807,0.038074374,2015
11808,0.051895496,2015
11809,0.143624214,2015
11810,0.045644155,2015
11811,0.039369395,2015
11812,0.050021865,2015
11813,0.039718398,2015
11814,0.041403495,2015
11815,0.038336233,2015
11816,0.061815153,2015
11817,0.065712462,2015
11818,0.040289846,2015
11819,0.041163319,2015
11820,0.045815592,2015
11821,0.200883375,2015
11822,0.071573135,2015
11823,0.045180943,2015
11824,0.039730555,2015
11825,0.046202338,2015
11826,0.042231876,2015
11827,0.158208159,2015
11828,0.071446766,2015
11829,0.211430362,2015
11830,0.040368803,2015
11831,0.042406302,2015
11832,0.038326636,2015
11833,0.039585678,2015
11834,0.047955316,2015
11835,0.040648042,2015
11836,0.093294136,2015
11837,0.045095986,2015
11838,0.044772334,2015
11839,0.044192428,2015
11840,0.0389061,2015
11841,0.038497579,2015
11842,0.059363281,2015
11843,0.038074374,2015
11844,0.090650524,2015
11845,0.038073811,2015
11846,0.042779139,2015
11847,0.038378938,2015
11848,0.039484559,2015
11849,0.115930411,2015
11850,0.046615123,2015
11851,0.044653011,2015
11852,0.07086826,2015
11853,0.047540144,2015
11854,0.042837655,2015
11855,0.038074374,2015
11856,0.038074374,2015
11857,0.040289846,2015
11858,0.152562603,2015
11859,0.059308721,2015
11860,0.057364005,2015
11861,0.040289846,2015
11862,0.05819994,2015
11863,0.052583712,2015
11864,0.079466339,2015
11865,0.04043037,2015
11866,0.038074374,2015
11867,0.065419098,2015
11868,0.164023929,2015
11869,0.038074374,2015
11870,0.043598975,2015
11871,0.081733055,2015
11872,0.039865307,2015
11873,0.043747056,2015
11874,0.038074374,2015
11875,0.048296261,2015
11876,0.038254357,2015
11877,0.038074374,2015
11878,0.043201646,2015
11879,0.090733003,2015
11880,0.043934842,2015
11881,0.079484533,2015
11882,0.038311346,2015
11883,0.038663809,2015
11884,0.043469413,2015
11885,0.046780527,2015
11886,0.132582642,2015
11887,0.126833265,2015
11888,0.110301773,2015
11889,0.046647354,2015
11890,0.038414312,2015
11891,0.054728849,2015
11892,0.040289846,2015
11893,0.050467342,2015
11894,0.063358048,2015
11895,0.040289846,2015
11896,0.418494882,2015
11897,0.061440545,2015
11898,0.0409745,2015
11899,0.045456632,2015
11900,0.043637059,2015
11901,0.056957216,2015
11902,0.05177763,2015
11903,0.050476879,2015
11904,0.041830161,2015
11905,0.038266373,2015
11906,0.038074374,2015
11907,0.040289846,2015
11908,0.038074374,2015
11909,0.040289846,2015
11911,0.038345274,2015
11913,0.038074374,2015
11915,0.038074374,2015
11917,0.038074374,2015
11918,0.038074374,2015
11920,0.063496276,2015
11921,0.038073811,2015
11922,0.062251096,2015
11924,0.038074374,2015
11925,0.038074374,2015
11926,0.038074374,2015
11927,0.038074374,2015
11928,0.038074374,2015
11929,0.038074374,2015
11930,0.038074374,2015
11931,0.040289846,2015
11932,0.040289846,2015
11933,0.040289846,2015
11935,0.040289846,2015
11936,0.038074374,2015
11937,0.038074374,2015
11938,0.038074374,2015
11939,0.038074374,2015
11941,0.038073811,2015
11942,0.038074374,2015
11943,0.047172545,2016
11944,0.118113479,2016
11945,0.187883955,2016
11946,0.05397171,2016
11947,0.047779723,2016
11948,0.044340995,2016
11951,0.058426548,2016
11952,0.045516688,2016
11953,0.048437176,2016
11954,0.03919548,2016
11955,0.038074374,2016
11956,0.065266562,2016
11957,0.090500938,2016
11958,0.038074374,2016
11959,0.285126328,2016
11960,0.048949442,2016
11961,0.056740324,2016
11962,0.078548864,2016
11963,0.189244677,2016
11964,0.046874642,2016
11965,0.038100045,2016
11966,0.049160059,2016
11967,0.041558894,2016
11968,0.038463461,2016
11969,0.038613603,2016
11970,0.086805723,2016
11971,0.039342226,2016
11972,0.049725163,2016
11973,0.039824763,2016
11974,0.065198834,2016
11975,0.070053494,2016
11976,0.064093393,2016
11977,0.069391943,2016
11978,0.04474011,2016
11979,0.059948626,2016
11980,0.051315948,2016
11981,0.052681785,2016
11982,0.04280098,2016
11983,0.042514681,2016
11984,0.038277746,2016
11985,0.0398646,2016
11986,0.03913377,2016
11987,0.03819549,2016
11988,0.040334993,2016
11989,0.058230181,2016
11990,0.038477307,2016
11991,0.038074374,2016
11992,0.039397117,2016
11993,0.05756427,2016
11994,0.038304079,2016
11995,0.03968614,2016
11996,0.041879554,2016
11998,0.039290633,2016
11999,0.063414528,2016
12000,0.048906937,2016
12001,0.049746402,2016
12002,0.03957541,2016
12003,0.1051388,2016
12005,0.038113759,2016
12006,0.049707418,2016
12007,0.039961215,2016
12008,0.072748513,2016
12009,0.042205652,2016
12010,0.038756791,2016
12011,0.040318143,2016
12012,0.03960608,2016
12013,0.03828084,2016
12014,0.040439466,2016
12015,0.133509401,2016
12016,0.03991591,2016
12017,0.046301192,2016
12018,0.071324164,2016
12019,0.040603497,2016
12020,0.051372471,2016
12021,0.044422678,2016
12022,0.05676235,2016
12023,0.038074374,2016
12024,0.040776191,2016
12025,0.04245979,2016
12026,0.039132708,2016
12027,0.055578924,2016
12028,0.038683051,2016
12029,0.13625749,2016
12030,0.03861896,2016
12031,0.053800499,2016
12032,0.038074374,2016
12033,0.042336384,2016
12034,0.104283516,2016
12035,0.052250154,2016
12036,0.038074374,2016
12037,0.038487412,2016
12038,0.043262509,2016
12039,0.03991591,2016
12040,0.040490774,2016
12041,0.052054345,2016
12042,0.039800135,2016
12043,0.170311027,2016
12044,0.040609003,2016
12045,0.055916635,2016
12046,0.101742533,2016
12047,0.047357233,2016
12048,0.044747104,2016
12049,0.043360753,2016
12050,0.039795006,2016
12051,0.040213689,2016
12052,0.038074374,2016
12053,0.039573341,2016
12054,0.065649495,2016
12055,0.038074374,2016
12056,0.058893773,2016
12057,0.038803804,2016
12058,0.079208524,2016
12059,0.038261459,2016
12060,0.064149977,2016
12061,0.125597918,2016
12062,0.048508524,2016
12063,0.070878497,2016
12064,0.039891377,2016
12065,0.057415347,2016
12066,0.041693855,2016
12067,0.03830214,2016
12068,0.038584736,2016
12069,0.03991591,2016
12070,0.038881606,2016
12071,0.041874884,2016
12072,0.044632206,2016
12073,0.048472584,2016
12074,0.038073811,2016
12075,0.042422914,2016
12076,0.040871544,2016
12077,0.135587159,2016
12078,0.038074374,2016
12079,0.106656538,2016
12080,0.039226991,2016
12081,0.038870708,2016
12082,0.038389579,2016
12083,0.038109666,2016
12084,0.052988249,2016
12085,0.040871609,2016
12086,0.038972502,2016
12087,0.045961695,2016
12088,0.041493895,2016
12089,0.149249125,2016
12090,0.039692742,2016
12092,0.038485261,2016
12093,0.054526896,2016
12094,0.081009472,2016
12095,0.043479297,2016
12096,0.04705982,2016
12097,0.089029137,2016
12098,0.116667228,2016
12099,0.054557863,2016
12100,0.044029588,2016
12101,0.423012259,2016
12102,0.038524772,2016
12103,0.050724924,2016
12104,0.081276808,2016
12105,0.038344423,2016
12106,0.03948703,2016
12107,0.038992436,2016
12108,0.932276189,2016
12109,0.045532575,2016
12110,0.091528538,2016
12111,0.047849139,2016
12112,0.085493337,2016
12113,0.056809603,2016
12114,0.068481105,2016
12115,0.038074374,2016
12116,0.061857181,2016
12117,0.038812279,2016
12118,0.038074374,2016
12119,0.043726884,2016
12120,0.0384212,2016
12121,0.052435232,2016
12122,0.038074374,2016
12123,0.055294155,2016
12124,0.06857266,2016
12125,0.137013133,2016
12127,0.041224221,2016
12128,0.089213384,2016
12129,0.03855675,2016
12130,0.107581328,2016
12131,0.044667527,2016
12132,0.041546474,2016
12133,0.038074374,2016
12134,0.040322636,2016
12135,0.046549066,2016
12136,0.043984615,2016
12137,0.041256862,2016
12138,0.038074374,2016
12139,0.038254579,2016
12140,0.039825796,2016
12141,0.044338469,2016
12142,0.049096319,2016
12143,0.042176222,2016
12144,0.039374192,2016
12145,0.038074374,2016
12146,0.03991591,2016
12147,0.038333916,2016
12148,0.038074374,2016
12149,0.038610117,2016
12150,0.041022591,2016
12151,0.055849115,2016
12152,0.047831165,2016
12153,0.038073811,2016
12154,0.050731994,2016
12155,0.03910883,2016
12156,0.038845366,2016
12157,0.054296789,2016
12158,0.054801386,2016
12159,0.052927133,2016
12160,0.053280008,2016
12161,0.052857486,2016
12162,0.071334082,2016
12163,0.03958399,2016
12164,0.043393458,2016
12165,0.065945697,2016
12166,0.038074374,2016
12167,0.038731006,2016
12169,0.038074374,2016
12170,0.049428366,2016
12171,0.051330741,2016
12172,0.041664866,2016
12173,0.03991591,2016
12174,0.045938411,2016
12175,0.038282102,2016
12176,0.166973723,2016
12177,0.03810321,2016
12178,0.038074374,2016
12179,0.038674748,2016
12180,0.03991591,2016
12181,0.038269462,2016
12182,0.038074374,2016
12183,0.047378579,2016
12184,0.038074374,2016
12185,0.038686435,2016
12186,0.060533921,2016
12187,0.038074374,2016
12188,0.038074374,2016
12189,0.060842787,2016
12190,0.038131073,2016
12191,0.038256998,2016
12192,0.048400766,2016
12193,0.110896268,2016
12194,0.038302724,2016
12195,0.051519648,2016
12196,0.088192335,2016
12197,0.040759452,2016
12198,0.041670445,2016
12199,0.053480707,2016
12200,0.048695095,2016
12201,0.03842901,2016
12202,0.044946485,2016
12203,0.043632569,2016
12204,0.051143529,2016
12205,0.051453014,2016
12206,0.062828418,2016
12207,0.038593952,2016
12208,0.038074374,2016
12209,0.040279275,2016
12210,0.038489154,2016
12212,0.064055923,2016
12213,0.039387638,2016
12214,0.260196411,2016
12215,0.059068024,2016
12216,0.038093616,2016
12217,0.038730665,2016
12218,0.040107439,2016
12219,0.038434251,2016
12220,0.042379893,2016
12221,0.03991591,2016
12222,0.080452883,2016
12223,0.039008715,2016
12224,0.039238156,2016
12225,0.038074374,2016
12226,0.056115602,2016
12227,0.087084421,2016
12228,0.039021361,2016
12230,0.038212159,2016
12231,0.038950145,2016
12232,0.040786528,2016
12233,0.040097784,2016
12234,0.04597027,2016
12235,0.03991591,2016
12236,0.055700844,2016
12237,0.050152979,2016
12238,0.198463369,2016
12239,0.039233552,2016
12240,0.038074374,2016
12241,0.038478491,2016
12242,0.050005942,2016
12243,0.122737301,2016
12244,0.048095574,2016
12245,0.038915762,2016
12246,0.081651435,2016
12247,0.045076428,2016
12248,0.038074374,2016
12249,0.043652127,2016
12250,0.045512985,2016
12251,0.03962736,2016
12252,0.079897575,2016
12253,0.038074374,2016
12254,0.040897521,2016
12255,0.038704914,2016
12256,0.140508633,2016
12257,0.039261846,2016
12258,0.038074374,2016
12259,0.05416278,2016
12260,0.038074374,2016
12261,0.153283406,2016
12262,0.046733052,2016
12263,0.038120232,2016
12264,0.044146887,2016
12265,0.05779521,2016
12266,0.057235237,2016
12267,0.05761587,2016
12268,0.107614983,2016
12269,0.038404216,2016
12270,0.057973083,2016
12271,0.038074374,2016
12272,0.038074374,2016
12273,0.038945767,2016
12274,0.038074374,2016
12275,0.039409547,2016
12276,0.044806534,2016
12277,0.538991798,2016
12278,0.053426142,2016
12279,0.038428262,2016
12280,0.038441435,2016
12281,0.193913005,2016
12282,0.054982122,2016
12283,0.178697178,2016
12284,0.039060541,2016
12285,0.049383242,2016
12286,0.038581561,2016
12287,0.047002404,2016
12288,0.038074374,2016
12289,0.038948415,2016
12290,0.116725873,2016
12291,0.03935305,2016
12292,0.044097915,2016
12293,0.03991591,2016
12294,0.068161025,2016
12295,0.061457525,2016
12296,0.039917021,2016
12297,0.038074374,2016
12298,0.03857414,2016
12299,0.03898244,2016
12300,0.038138609,2016
12301,0.042791532,2016
12302,0.284064291,2016
12303,0.071956862,2016
12304,0.053322774,2016
12305,0.040258979,2016
12306,0.045697575,2016
12307,0.068815301,2016
12308,0.078300464,2016
12309,0.038074374,2016
12310,0.03836537,2016
12311,0.077132762,2016
12312,0.038073811,2016
12313,0.039364876,2016
12314,0.038398769,2016
12315,0.040918941,2016
12316,0.038539005,2016
12317,0.039491079,2016
12318,0.038949492,2016
12319,0.039186033,2016
12320,0.155022804,2016
12321,0.038074374,2016
12322,0.039183945,2016
12323,0.055640827,2016
12324,0.057740377,2016
12325,0.293603095,2016
12326,0.097451786,2016
12327,0.038364868,2016
12328,0.042051273,2016
12329,0.050592377,2016
12330,0.047821892,2016
12331,0.039824833,2016
12332,0.051011391,2016
12333,0.038555535,2016
12334,0.038614465,2016
12335,0.038074374,2016
12336,0.046254128,2016
12337,0.043039477,2016
12338,0.047038363,2016
12339,0.045023661,2016
12340,0.038074374,2016
12341,0.08459431,2016
12342,0.047014953,2016
12343,0.111010528,2016
12344,0.038074374,2016
12345,0.049850046,2016
12346,0.050489124,2016
12347,0.044351016,2016
12348,0.052467151,2016
12349,0.0389231,2016
12350,0.038279278,2016
12351,0.040723144,2016
12352,0.04745775,2016
12353,0.039717068,2016
12354,0.040198097,2016
12356,0.03991591,2016
12357,0.047271771,2016
12358,0.040357689,2016
12359,0.048673171,2016
12360,0.055700359,2016
12361,0.044336798,2016
12362,0.044041677,2016
12363,0.053562297,2016
12364,0.045610567,2016
12365,0.237571381,2016
12366,0.038074374,2016
12367,0.038074374,2016
12368,0.041867828,2016
12369,0.03890132,2016
12370,0.043196769,2016
12371,0.055666252,2016
12372,0.047928788,2016
12373,0.072006674,2016
12374,0.047602191,2016
12375,0.038818455,2016
12376,0.059664877,2016
12377,0.041939381,2016
12378,0.053170394,2016
12379,0.045994952,2016
12380,0.071883333,2016
12381,0.040915637,2016
12382,0.038118025,2016
12383,0.06148198,2016
12384,0.038736734,2016
12385,0.158784797,2016
12387,0.040795455,2016
12388,0.047754374,2016
12389,0.038474829,2016
12390,0.040167052,2016
12391,0.044131977,2016
12392,0.048755901,2016
12393,0.158726621,2016
12394,0.049316835,2016
12395,0.040924264,2016
12396,0.055859325,2016
12397,0.130299496,2016
12398,0.038073811,2016
12399,0.03991591,2016
12400,0.038074374,2016
12401,0.038157385,2016
12402,0.040260848,2016
12403,0.038931761,2016
12404,0.080166523,2016
12405,0.038204,2016
12406,0.03957653,2016
12407,0.046073667,2016
12408,0.042156342,2016
12409,0.038816099,2016
12410,0.03823812,2016
12411,0.042199115,2016
12412,0.05007959,2016
12413,0.070538311,2016
12414,0.038238619,2016
12415,0.043676378,2016
12416,0.03991591,2016
12417,0.03991591,2016
12418,0.03814715,2016
12419,0.214320577,2016
12420,0.038486033,2016
12421,0.03991591,2016
12422,0.040903907,2016
12423,0.041536605,2016
12424,0.06869199,2016
12425,0.038074374,2016
12426,0.05973846,2016
12427,0.038594008,2016
12428,0.048109846,2016
12429,0.03991591,2016
12430,0.086046235,2016
12431,0.038074374,2016
12432,0.12961046,2016
12433,0.038423302,2016
12435,0.229982592,2016
12436,0.044209871,2016
12437,0.03991591,2016
12438,0.038521529,2016
12439,0.049853583,2016
12440,0.041969959,2016
12441,0.039804449,2016
12442,0.043062534,2016
12443,0.047129984,2016
12444,0.078131885,2016
12445,0.050832668,2016
12446,0.079717665,2016
12447,0.042997907,2016
12448,0.038074374,2016
12450,0.061879053,2016
12451,0.039027379,2016
12452,0.038823194,2016
12453,0.040069139,2016
12454,0.042543599,2016
12455,0.039049919,2016
12456,0.066157571,2016
12457,0.05552231,2016
12459,0.050830897,2016
12460,0.039825496,2016
12461,0.038127638,2016
12462,0.049271065,2016
12463,0.093631908,2016
12465,0.038074374,2016
12466,0.117867795,2016
12467,0.042158946,2016
12468,0.038589874,2016
12469,0.081352336,2016
12470,0.115654355,2016
12471,0.039086249,2016
12472,0.045308883,2016
12473,0.038074374,2016
12474,0.147068575,2016
12475,0.039885737,2016
12476,0.039373278,2016
12477,0.039270856,2016
12478,0.042251692,2016
12479,0.157534939,2016
12480,0.140056062,2016
12481,0.05050256,2016
12482,0.055924643,2016
12483,0.038189987,2016
12484,0.070385058,2016
12485,0.038074374,2016
12486,0.051829788,2016
12487,0.038185904,2016
12488,0.149183071,2016
12489,0.038991313,2016
12490,0.072465871,2016
12491,0.038074374,2016
12492,0.048630071,2016
12493,0.044396537,2016
12494,0.044053934,2016
12495,0.061035907,2016
12496,0.038074374,2016
12497,0.043886227,2016
12498,0.038174621,2016
12499,0.109859709,2016
12500,0.043172959,2016
12501,0.055774341,2016
12502,0.044214739,2016
12503,0.039411257,2016
12504,0.043791067,2016
12505,0.055160492,2016
12506,0.144240041,2016
12507,0.126340006,2016
12508,0.039723938,2016
12510,0.090512671,2016
12511,0.038074374,2016
12513,0.038074374,2016
12514,0.038074374,2016
12515,0.038074374,2016
12517,0.03991591,2016
12522,0.038074374,2016
12523,0.038272103,2016
12526,0.038074374,2016
12527,0.038074374,2016
12529,0.03991591,2016
12530,0.038074374,2016
12531,0.03991591,2016
12532,0.038211119,2016
12533,0.038074374,2016
12535,0.050778561,2017
12536,0.040379072,2017
12537,0.041582945,2017
12538,0.043941262,2017
12539,0.038073811,2017
12540,0.058639826,2017
12541,0.040734875,2017
12542,0.039383762,2017
12543,0.038578774,2017
12544,0.040130021,2017
12545,0.046631353,2017
12546,0.063942662,2017
12547,0.038074374,2017
12548,0.065448677,2017
12549,0.03900479,2017
12550,0.050819997,2017
12551,0.12205506,2017
12552,0.038230882,2017
12553,0.040385503,2017
12554,0.038074374,2017
12555,0.040657594,2017
12556,0.042107877,2017
12557,0.041219814,2017
12558,0.038074374,2017
12559,0.039090619,2017
12560,0.038298025,2017
12561,0.044433885,2017
12562,0.038185012,2017
12563,0.038074374,2017
12564,0.038380424,2017
12565,0.038978003,2017
12566,0.041590124,2017
12567,0.038479078,2017
12568,0.038577897,2017
12569,0.041771974,2017
12570,0.038074374,2017
12571,0.038154106,2017
12572,0.038246559,2017
12573,0.038074374,2017
12574,0.039243414,2017
12575,0.044295929,2017
12576,0.038074374,2017
12577,0.038073811,2017
12578,0.071565624,2017
12579,0.043351447,2017
12580,0.038074374,2017
12581,0.038074374,2017
12582,0.038867724,2017
12583,0.041568378,2017
12584,0.065092199,2017
12585,0.083839892,2017
12586,0.040536291,2017
12587,0.038074374,2017
12588,0.038196755,2017
12589,0.039119182,2017
12590,0.038074374,2017
12591,0.038074374,2017
12592,0.038712305,2017
12593,0.046558143,2017
12594,0.038716956,2017
12595,0.050518595,2017
12596,0.040458647,2017
12597,0.038469652,2017
12598,0.038074374,2017
